Bandwidth,Final balance,Reward Earned,Reward Cost,Gas Cost
247.9061336353856,999999700.0,100.0,400,0
99.54092390187532,999999718.75,18.75,300,0
142.11376318503517,999999812.5,12.5,200,0
220.26217339565093,1000001086.75,43.75,300,32
178.64946532973647,999999918.75,18.75,100,0
139.4607227618965,999999821.5,193.75,500,16
139.98550634161086,999999521.875,21.875,500,0
64.8685583153507,999999902.75,81.25,300,16
59.574014809195695,999999915.25,50.0,300,16
277.67948710493346,999999834.375,34.375,200,0
47.10215542613059,999999831.25,31.25,200,0
21.73294234925591,999999921.5,37.5,100,16
147.0574482386338,999999823.875,37.5,300,48
89.74409876414049,999999825.0,25.0,200,0
279.5161949908919,999999524.625,40.625,500,16
264.9751227865783,999999948.875,65.625,200,48
37.10008112930989,999999906.25,6.25,100,0
193.0714062300318,999999764.875,18.75,500,32
264.8830689344272,999999459.375,59.375,600,0
217.79803754130856,999999912.125,128.125,200,16
108.62069080779223,999999912.5,12.5,100,0
133.13018357941596,999999961.75,34.375,200,32
204.37827543933417,999999728.125,28.125,300,0
247.05591165751014,999999927.75,43.75,100,16
187.34934824317511,999999237.125,53.125,800,16
208.0220121737084,999999705.875,21.875,300,16
192.31436983927318,999999618.375,34.375,400,16
34.650359117080995,999999812.5,12.5,200,0
153.37422304038307,999999939.875,171.875,200,32
279.73415550888893,999999627.75,43.75,400,16
1.4637187013318558,1000000000,0,0,0
231.27409915785594,999999987.125,303.125,300,16
146.70807997467077,999999906.25,6.25,100,0
55.298839527802976,999999809.0,25.0,200,16
161.06470938056387,999999812.5,12.5,200,0
229.81253300329595,999999830.125,78.125,200,48
114.33715051507785,999999862.5,62.5,200,0
143.31277219833103,999999636.75,68.75,400,32
34.101699921316765,999999709.0,25.0,300,16
108.26218355263126,999999906.25,6.25,100,0
220.53036561843192,999999968.375,84.375,100,16
65.56932103429594,999999906.25,6.25,100,0
192.36679055756838,999999718.375,34.375,300,16
115.62175751193227,999999783.625,15.625,200,32
274.2281906619135,999999505.125,53.125,500,48
222.76712089013745,999999717.625,65.625,300,48
169.57161058381362,999999674.625,90.625,400,16
48.605504647409056,999999912.5,12.5,100,0
148.89734271797624,999999840.625,40.625,200,0
261.2584542308341,999999774.625,90.625,300,16
244.61189309653994,999999812.125,28.125,200,16
224.19476975200396,999999624.625,40.625,400,16
36.69661766489796,999999777.375,9.375,200,32
226.75353424533287,999999578.125,78.125,500,0
152.231420264175,999999909.0,25.0,100,16
10.393850050940411,999999871.125,3.125,100,32
110.60555840209261,999999699.625,15.625,300,16
193.04662227676562,999999625.0,25.0,400,0
106.70783026087119,999999890.25,6.25,100,16
247.91131629239916,999999774.625,90.625,300,16
152.02604906788036,999999821.875,21.875,200,0
129.66973302297515,999999874.25,6.25,100,32
113.24664057254603,999999930.5,162.5,200,32
209.1541160820985,999999317.625,165.625,800,48
11.908555637264937,999999903.125,3.125,100,0
135.76046633249572,999999846.5,62.5,200,16
264.0897624176825,999999930.875,146.875,200,16
278.8779675481456,999999737.5,37.5,300,0
263.2990736004476,999999605.875,21.875,400,16
122.01011217164888,999999715.25,31.25,300,16
166.1585497191275,999999465.25,81.25,600,16
159.77611531603344,999999815.625,15.625,200,0
237.41689451379548,999999777.375,9.375,200,32
242.42379992302565,999999714.125,78.125,300,64
91.557296646094,999999765.25,81.25,300,16
109.74094686784059,999999686.75,18.75,300,32
2.9042084054565254,1000000000,0,0,0
115.98597948067784,999999824.625,40.625,200,16
0.44247176328707605,999999984,0,0,16
52.858562847886425,999999915.25,31.25,100,16
189.58671049271555,999999653.125,453.125,800,0
254.90936034877197,999999624.625,40.625,400,16
33.14870443048262,999999793.375,9.375,200,16
101.77411509423284,999999771.5,187.5,400,16
200.70876138585234,999999902.75,18.75,100,16
140.30964105616513,999999843.75,43.75,200,0
273.39481957431485,999999737.125,53.125,300,16
228.99673288140116,999999830.875,146.875,300,16
99.29798021229993,999999821.875,21.875,200,0
229.4904424631038,999999815.625,15.625,200,0
253.5744687659409,999999755.875,71.875,300,16
5.355197078886178,999999984,0,0,16
34.72075893785454,999999777.0,25.0,200,48
164.65702540533857,999999821.875,21.875,200,0
263.2181854755884,999999724.25,56.25,300,32
121.75201597486002,999999906.25,6.25,100,0
167.92297486913677,999999728.125,28.125,300,0
16.237668727456317,999999858.25,6.25,100,48
0.7647394219450483,1000000000,0,0,0
200.03435855270484,999999718.75,18.75,300,0
