Bandwidth,Final balance,Reward Earned,Reward Cost,Gas Cost
156.61316177860633,999999687.5,87.5,400,0
276.6716923541049,999999821.875,21.875,200,0
127.01034872921831,1000000006.25,106.25,100,0
121.8123110123445,999999883.0,62.5,300,17
58.98018457000712,999999906.25,6.25,100,0
12.890200826452993,999999795.5,12.5,200,17
132.74519617669395,1000000139.25,75.0,200,17
63.84896299865915,999999767.375,93.75,500,17
212.8092490779094,999999994.125,96.875,300,34
111.62640058122193,999999564.25,81.25,500,17
254.14258334369882,999999937.875,75.0,300,34
151.43033330616768,999999803.5,37.5,200,34
1.3684845003323374,999999983,0,0,17
129.07501134319944,999999806.25,106.25,300,0
166.5697094488855,999999658.0,75.0,400,17
232.61713366606506,999999950.0,50.0,100,0
98.1670585547205,999999718.75,18.75,300,0
143.53000122814555,1000000000.375,18.75,300,34
218.16876366068567,999999620.5,37.5,400,17
75.70760909370811,999999906.25,6.25,100,0
79.62231923779719,999999597.25,31.25,400,34
25.907394742810443,999999718.75,18.75,300,0
31.874996153440332,1000000014.25,100.0,200,17
79.57821321366987,999999526.75,43.75,500,17
291.4643893359862,1000000000.375,134.375,100,34
25.658370286993243,999999834.375,34.375,200,0
138.67687459270724,999999459.375,59.375,600,0
108.62926198707791,999999629.875,46.875,400,17
180.95163671344014,999999615.625,115.625,500,0
211.29364032366192,999999926.75,43.75,100,17
245.54577971543597,999999769.125,103.125,300,34
189.91506604628822,999999768.75,68.75,300,0
259.75317977226774,999999809.375,9.375,200,0
157.5569153254206,1000000941.0,18.75,100,34
35.679498727884024,999999843.75,143.75,300,0
297.1841289292778,999999700.375,34.375,300,34
148.9775103861513,999999909.375,209.375,300,0
235.9520659864438,999999718.75,118.75,400,0
108.97047260478188,999999820.5,37.5,200,17
85.34106841488898,999999936.125,18.75,200,17
151.18392115278868,999999743.75,43.75,300,0
213.18615366393246,1000000047.25,281.25,200,34
77.35731234896478,999999701.75,18.75,300,17
288.51517833107437,999999740.625,40.625,300,0
253.54096259466712,999999764.25,181.25,400,17
102.4784078176249,999999704.875,21.875,300,17
203.58659691624655,999999869.125,3.125,100,34
102.53247143228712,999999717.375,34.375,300,17
222.525729798768,999999919.125,53.125,100,34
7.8273924458070905,999999906.25,6.25,100,0
138.9458324299703,999999253.125,53.125,800,0
114.49205218737332,999999743.75,43.75,300,0
257.6226530745676,999999637.5,37.5,400,0
254.6176140774833,999999756.25,156.25,400,0
84.71260578113959,999999918.75,18.75,100,0
77.11080782242878,999999684.75,18.75,300,34
207.48464165708637,999999818.75,18.75,200,0
256.76509284447474,999999823.625,40.625,200,17
249.5471684076061,999999531.625,65.625,500,34
245.78660650056014,999999746.875,46.875,300,0
284.7132645637576,999999686.125,103.125,400,17
228.27727520102695,999999393.75,93.75,700,0
240.3762093984428,999999852.125,103.125,200,51
175.27885169005307,999999895.5,112.5,200,17
137.92091243438654,999999692.375,9.375,300,17
220.81997494726153,999999865.625,65.625,200,0
162.6662785507137,999999909.375,9.375,100,0
97.39540603303084,999999750.0,50.0,300,0
210.05906452920271,999999831.25,31.25,200,0
78.22013056497947,999999625.0,25.0,400,0
93.66947232566277,999999901.75,18.75,100,17
151.69154523953995,999999536.125,53.125,500,17
128.55669437617416,999999739.25,56.25,300,17
55.245336646494664,999999725.0,25.0,300,0
126.19545285822605,999999925.0,25.0,100,0
123.87538827432036,999999592.375,109.375,500,17
144.4253542500558,999999614.25,31.25,400,17
218.84054289695507,999999897.25,31.25,100,34
118.4947150176157,999999831.25,31.25,200,0
206.16131979771458,999999656.25,56.25,400,0
177.7589664246279,999999914.25,31.25,100,17
36.39789595504025,999999725.0,25.0,300,0
169.63709859408084,999999826.75,43.75,200,17
69.16797239754558,999999564.25,81.25,500,17
205.68725913216872,999999812.875,46.875,200,34
63.61050445331627,999999803.5,37.5,200,34
279.7989421895019,999999687.5,87.5,400,0
93.22538673545165,999999825.0,25.0,200,0
95.23000246705848,999999809.375,9.375,200,0
227.46747700256898,999999326.75,43.75,700,17
99.7789650228367,999999886.125,3.125,100,17
45.518360618475796,999999798.625,15.625,200,17
53.395891487995,999999733.0,50.0,300,17
101.57575029760659,999999553.125,53.125,500,0
223.04493236085733,999999906.25,206.25,300,0
98.28628814550032,999999801.75,18.75,200,17
152.29110241668522,999999776.75,193.75,400,17
108.05923168999577,999999608.0,25.0,400,17
228.84531668850326,999999751.75,68.75,300,17
272.3312724845296,999999808.0,25.0,200,17
