Bandwidth,Final balance,Reward Earned,Reward Cost,Gas Cost
80.2669577141563,1000000932.0,340.625,2300,18
234.51166071110137,999999194.125,503.125,1300,9
247.073472826896,1000001336.3125,626.5625,1100,9
56.10168664184584,1000002057.375,181.25,1200,27
78.98961080691855,999998453.5,162.5,1700,9
256.2174290552137,999998803.5,512.5,1700,9
101.10277990387486,999997890.625,190.625,2300,0
86.17751108170663,999999653.875,171.875,2400,18
20.37025162727939,999998781.625,190.625,1400,9
92.40197781078031,999999044.125,253.125,1200,9
107.76394153855168,999998371.875,471.875,2100,0
234.24048942892037,999999625.375,171.875,2000,9
55.27740379329009,999998832.0,50.0,1200,18
214.47953010131286,999998900.0,200.0,1300,0
143.78535258573433,999998750.0,350.0,1600,0
19.29040589148492,1000001687.875,375.0,1500,9
134.74783411938733,999998579.25,406.25,1800,27
189.2114141462001,999999323.4375,1123.4375,1800,0
223.60858552754914,999998403.5,212.5,1800,9
210.1701550102184,999998796.875,196.875,1400,0
183.4176657121806,999998496.875,96.875,1600,0
163.4736175446969,999998732.0,250.0,1500,18
150.7658243781316,999998506.625,215.625,1700,9
126.90962382310127,999998075.0,275.0,2200,0
165.0922965852204,999998800.375,109.375,1300,9
106.70133856394185,999999144.125,353.125,1200,9
287.0820449484261,999998860.125,78.125,1200,18
169.358270094117,999999113.25,131.25,1000,18
27.225173882748646,1000000416.0,78.125,1300,9
50.53142657341138,999998375.75,293.75,1900,18
262.2603635729949,999999043.75,143.75,1100,0
274.3458607687084,999998668.75,68.75,1400,0
168.70160707491232,999998015.625,615.625,2600,0
72.38274910143623,999998682.0,300.0,1600,18
105.73556708203752,999998822.25,231.25,1400,9
119.31647031687865,999999076.5,412.5,1300,36
52.73707334550441,999998890.625,90.625,1200,0
3.745551210271469,999998872.25,81.25,1200,9
90.75011140849806,999998659.75,168.75,1500,9
131.97476440702138,999999981.25,1681.25,1700,0
179.905434165688,999998222.25,431.25,2200,9
107.69175080250307,999998285.125,303.125,2000,18
169.52902946533652,999998638.25,256.25,1600,18
118.4075466632662,999998690.625,290.625,1600,0
235.69708333160423,999998521.875,121.875,1600,0
52.9611742546104,999999081.625,90.625,1000,9
265.0147857286679,999998381.25,281.25,1900,0
52.37114585278753,999998768.75,268.75,1500,0
32.0612265770005,999998331.625,240.625,1900,9
270.35631855892547,999998612.875,121.875,1500,9
90.1510119399174,999997644.5,162.5,2500,18
146.95858568896807,999999019.125,128.125,1100,9
141.31075824998732,999998683.1875,992.1875,2300,9
272.33391574397194,999999044.125,253.125,1200,9
137.30702483747405,999998794.5,212.5,1400,18
298.5283364734815,999999287.5,887.5,1600,0
2.943824859471764,999999081.625,90.625,1000,9
65.7679393394366,999999071.875,571.875,1500,0
70.57350994324571,999998669.125,178.125,1500,9
53.98634108924856,999998643.75,543.75,1900,0
179.58611909659285,999998282.0,200.0,1900,18
208.8191658668962,999998669.125,378.125,1700,9
144.2629679343817,999998928.5,137.5,1200,9
162.2482121669202,999999228.125,128.125,900,0
205.16588887375246,999998687.5,287.5,1600,0
190.28189624133782,999998488.25,106.25,1600,18
74.99664694777118,999998722.25,231.25,1500,9
171.4915617774093,999998164.0625,364.0625,2200,0
142.99067528051356,999998726.9375,635.9375,1900,9
157.93990870457273,999998772.625,390.625,1600,18
167.53363600892217,999999600.0,800.0,1200,0
30.552119353487978,999998955.375,509.375,1500,54
107.90921455129173,999998047.625,565.625,2500,18
290.60886682789953,999999112.5,212.5,1100,0
261.9446332771655,999998694.125,103.125,1400,9
120.26908217112853,999998675.0,375.0,1700,0
280.661143752918,999999228.5,537.5,1300,9
243.55481911458423,999999306.25,706.25,1400,0
114.07892352363379,999998616.375,234.375,1600,18
12.173708825461675,999998781.25,81.25,1300,0
216.82098180866365,999998381.25,181.25,1800,0
271.2490556073269,999998672.25,81.25,1400,9
258.0189432355148,999998635.125,253.125,1600,18
81.85771358640197,999999366.0,875.0,1500,9
10.070930421474964,999998462.875,171.875,1700,9
86.3487063179374,999999121.875,121.875,1000,0
54.66036270150783,999998803.5,712.5,1900,9
214.58838481987874,999998551.5,187.5,1600,36
88.85226798173152,999998519.125,428.125,1900,9
229.38391405134942,999998853.5,562.5,1700,9
223.96370155781563,999998519.5,137.5,1600,18
72.56150354805942,999998881.625,90.625,1200,9
259.6765713915518,999998987.5,387.5,1400,0
148.12887533111854,999999200.0,100.0,900,0
172.05739454130222,999999141.375,259.375,1100,18
84.98179693549251,999999253.875,571.875,1300,18
8.355272655948873,999999337.875,46.875,700,9
245.78725691800676,999998749.1875,567.1875,1800,18
142.1959551361137,999998426.125,253.125,1800,27
127.83574264055453,999998819.5,337.5,1500,18
